timestamp,mq2,mq135,temperature,humidity,aqi,aqi_future_30m,hour
2026-04-08T23:47:44.024803,566,750,19.8,49.1,82.7,168.0,18.921460730365197
2026-04-08T23:47:44.024803,441,730,17.5,54.7,75.1,179.3,19.917958979489754
2026-04-08T23:47:44.024803,398,561,16.5,58.8,60.6,161.3,20.91445722861431
2026-04-08T23:47:44.024803,488,832,12.5,70.7,84.8,136.2,21.910955477738867
2026-04-08T23:47:44.024803,477,700,15.1,62.6,74.7,144.4,22.907453726863423
2026-04-08T23:47:44.024803,513,824,14.6,75.1,85.5,104.4,23.90395197598798
2026-04-08T23:47:44.024803,614,966,13.6,79.7,100.8,101.9,0.9004502251125928
2026-04-08T23:47:44.024803,592,1079,16.5,78.6,108.0,86.7,1.8969484742371492
2026-04-08T23:47:44.024803,740,1283,14.5,86.1,130.2,71.9,2.8934467233617056
2026-04-08T23:47:44.024803,763,1264,19.5,70.0,129.9,77.0,3.889944972486262
2026-04-08T23:47:44.024803,917,1417,19.9,74.3,148.7,57.0,4.8864432216108185
2026-04-08T23:47:44.024803,978,1479,21.3,65.0,156.2,71.5,5.882941470735375
2026-04-08T23:47:44.024803,1081,1762,23.8,67.0,182.0,73.3,6.879439719859931
2026-04-08T23:47:44.024803,1187,1867,25.6,55.6,194.8,73.6,7.875937968984488
2026-04-08T23:47:44.024803,2040,3280,29.3,48.5,340.0,96.2,8.872436218109044
2026-04-08T23:47:44.024803,2742,4047,27.2,52.1,430.5,100.6,9.8689344672336
2026-04-08T23:47:44.024803,1109,1729,28.5,38.9,180.9,124.8,10.865432716358214
2026-04-08T23:47:44.024803,1056,1719,31.5,31.0,177.6,134.3,11.86193096548277
2026-04-08T23:47:44.024803,1185,1388,28.9,33.3,159.6,153.1,12.858429214607327
2026-04-08T23:47:44.024803,1076,1330,30.4,38.1,150.1,298.3,13.854927463731883
2026-04-08T23:47:44.024803,968,1306,30.4,42.5,143.0,180.5,14.85142571285644
2026-04-08T23:47:44.024803,866,1169,25.7,37.9,128.0,194.4,15.847923961980996
2026-04-08T23:47:44.024803,711,886,25.4,46.9,99.7,198.4,16.844422211105552
2026-04-08T23:47:44.024803,542,785,20.6,37.5,84.0,177.1,17.84092046023011
2026-04-08T23:47:44.024803,535,511,21.4,46.8,63.6,172.8,18.837418709354665
2026-04-08T23:47:44.024803,408,584,18.6,52.7,62.8,165.3,19.83391695847922
2026-04-08T23:47:44.024803,496,707,17.3,58.7,76.1,157.1,20.830415207603835
2026-04-08T23:47:44.024803,388,683,14.3,64.6,69.0,145.3,21.82691345672839
2026-04-08T23:47:44.024803,343,727,11.9,71.9,70.0,124.4,22.823411705852948
2026-04-08T23:47:44.024803,418,762,14.8,69.6,76.3,102.1,23.819909954977504
2026-04-08T23:47:44.024803,536,876,11.1,74.7,90.4,92.1,0.8164082041020606
2026-04-08T23:47:44.024803,538,937,14.4,74.8,95.0,78.3,1.812906453226617
2026-04-08T23:47:44.024803,611,1253,17.5,69.9,121.7,79.9,2.8094047023511735
2026-04-08T23:47:44.024803,799,1376,17.9,72.2,139.9,62.4,3.80590295147573
2026-04-08T23:47:44.024803,903,1531,22.5,69.1,156.3,61.4,4.802401200600286
2026-04-08T23:47:44.024803,940,1538,23.1,65.1,158.6,52.6,5.7988994497249
2026-04-08T23:47:44.024803,1029,1444,22.7,61.4,156.1,67.2,6.795397698849456
2026-04-08T23:47:44.024803,1153,1901,25.7,56.5,195.7,78.0,7.791895947974012
2026-04-08T23:47:44.024803,1064,1741,27.3,48.7,179.6,99.0,8.788394197098569
2026-04-08T23:47:44.024803,1086,1683,26.3,52.4,176.4,96.1,9.784892446223125
2026-04-08T23:47:44.024803,1134,1819,28.2,35.8,188.7,122.3,10.781390695347682
2026-04-08T23:47:44.024803,1140,1601,29.1,34.7,173.0,144.4,11.777888944472238
2026-04-08T23:47:44.024803,1123,1657,26.8,49.9,176.3,162.2,12.774387193596795
2026-04-08T23:47:44.024803,1138,1463,29.2,29.8,162.8,191.9,13.770885442721351
2026-04-08T23:47:44.024803,995,1318,27.6,28.6,145.2,184.0,14.767383691845907
2026-04-08T23:47:44.024803,811,916,23.9,40.8,106.8,176.7,15.76388194097052
2026-04-08T23:47:44.024803,719,1078,25.2,29.6,114.2,187.4,16.760380190095077
2026-04-08T23:47:44.024803,542,834,23.6,42.7,87.6,171.5,17.756878439219633
2026-04-08T23:47:44.024803,534,656,20.8,59.3,74.2,182.8,18.75337668834419
2026-04-08T23:47:44.024803,1149,1459,18.0,46.0,163.0,163.9,19.749874937468746
2026-04-08T23:47:44.024803,447,388,17.6,49.0,50.3,173.4,20.746373186593303
2026-04-08T23:47:44.024803,334,660,16.4,56.3,64.7,137.2,21.74287143571786
2026-04-08T23:47:44.024803,449,537,14.9,72.6,61.3,127.6,22.739369684842416
2026-04-08T23:47:44.024803,1527,894,12.8,77.2,140.1,105.7,23.735867933966972
2026-04-08T23:47:44.024803,489,681,14.6,71.3,73.8,118.6,0.7323661830915285
2026-04-08T23:47:44.024803,608,1137,16.6,78.4,113.0,82.2,1.7288644322161417
2026-04-08T23:47:44.024803,724,1081,15.1,81.6,114.6,93.9,2.725362681340698
2026-04-08T23:47:44.024803,738,1496,20.7,81.9,145.7,68.2,3.7218609304652546
2026-04-08T23:47:44.024803,892,1396,18.6,68.9,145.9,69.3,4.718359179589811
2026-04-08T23:47:44.024803,974,1386,21.5,54.8,149.2,72.2,5.714857428714367
2026-04-08T23:47:44.024803,1068,1561,22.5,57.5,166.6,74.8,6.711355677838924
2026-04-08T23:47:44.024803,1068,1914,25.8,54.4,192.4,67.6,7.70785392696348
2026-04-08T23:47:44.024803,1179,1779,24.6,50.0,188.0,88.5,8.704352176088037
2026-04-08T23:47:44.024803,1238,1724,27.8,45.4,186.8,120.7,9.700850425212593
2026-04-08T23:47:44.024803,1309,1760,27.9,47.6,193.0,132.5,10.697348674337206
2026-04-08T23:47:44.024803,1238,1717,30.2,44.9,186.3,126.5,11.693846923461763
2026-04-08T23:47:44.024803,1277,1675,31.4,35.3,185.1,153.5,12.69034517258632
2026-04-08T23:47:44.024803,2144,3726,30.2,40.6,377.8,189.9,13.686843421710876
2026-04-08T23:47:44.024803,1004,1206,24.5,37.1,137.5,197.0,14.683341670835432
2026-04-08T23:47:44.024803,848,934,29.6,37.2,109.9,184.3,15.679839919959988
2026-04-08T23:47:44.024803,904,895,25.2,44.2,109.8,196.6,16.676338169084545
2026-04-08T23:47:44.024803,565,844,21.5,43.9,89.5,184.3,17.6728364182091
2026-04-08T23:47:44.024803,746,1016,20.8,58.5,110.9,163.0,18.669334667333658
2026-04-08T23:47:44.024803,424,521,18.9,46.1,58.9,162.3,19.665832916458214
2026-04-08T23:47:44.024803,254,643,15.9,55.9,59.6,171.4,20.662331165582827
2026-04-08T23:47:44.024803,359,603,15.8,62.8,61.7,141.4,21.658829414707384
2026-04-08T23:47:44.024803,345,659,13.6,70.0,65.2,128.5,22.65532766383194
2026-04-08T23:47:44.024803,448,647,13.4,77.7,69.4,112.7,23.651825912956497
2026-04-08T23:47:44.024803,519,825,13.1,73.6,85.9,121.7,0.6483241620810531
2026-04-08T23:47:44.024803,718,880,12.6,67.8,99.6,95.7,1.6448224112056096
2026-04-08T23:47:44.024803,736,1250,16.1,78.9,127.6,97.8,2.641320660330166
2026-04-08T23:47:44.024803,715,1423,18.2,77.0,139.3,65.0,3.6378189094547224
2026-04-08T23:47:44.024803,794,1227,20.0,60.7,128.7,156.9,4.634317158579279
2026-04-08T23:47:44.024803,1004,1469,22.5,66.6,156.8,54.5,5.630815407703835
2026-04-08T23:47:44.024803,948,1508,23.8,54.1,156.8,79.0,6.6273136568284485
2026-04-08T23:47:44.024803,1271,1683,24.5,53.6,185.4,70.7,7.623811905953005
2026-04-08T23:47:44.024803,1268,1787,28.3,47.3,192.9,94.4,8.620310155077561
2026-04-08T23:47:44.024803,1160,1618,26.5,50.8,175.2,98.8,9.616808404202118
2026-04-08T23:47:44.024803,1057,1636,28.1,42.9,171.6,118.5,10.613306653326674
2026-04-08T23:47:44.024803,1273,1544,28.5,32.4,175.4,141.1,11.60980490245123
2026-04-08T23:47:44.024803,1101,1576,31.5,40.7,169.3,316.5,12.606303151575787
2026-04-08T23:47:44.024803,1133,1422,30.7,27.9,159.6,161.4,13.602801400700343
2026-04-08T23:47:44.024803,815,1176,28.9,36.9,126.0,171.8,14.5992996498249
2026-04-08T23:47:44.024803,794,1128,28.3,32.7,121.4,191.6,15.595797898949513
2026-04-08T23:47:44.024803,738,891,23.6,37.6,101.4,177.6,16.59229614807407
2026-04-08T23:47:44.024803,642,791,23.4,45.7,89.3,195.5,17.588794397198626
2026-04-08T23:47:44.024803,513,916,20.6,50.4,92.2,200.1,18.585292646323182
2026-04-08T23:47:44.024803,527,801,20.1,59.5,84.5,168.2,19.58179089544774
2026-04-08T23:47:44.024803,659,1068,16.8,57.6,110.5,153.2,20.578289144572295
2026-04-08T23:47:44.024803,391,706,15.0,64.5,70.8,148.0,21.57478739369685
2026-04-08T23:47:44.024803,414,747,15.4,65.3,75.0,140.3,22.571285642821408
2026-04-08T23:47:44.024803,474,592,15.4,72.0,66.6,119.9,23.567783891945965
2026-04-08T23:47:44.024803,543,941,13.1,75.8,95.5,96.2,0.564282141070521
2026-04-08T23:47:44.024803,471,1163,14.6,74.4,108.3,84.7,1.5607803901951343
2026-04-08T23:47:44.024803,529,995,14.1,65.8,98.8,71.6,2.5572786393196907
2026-04-08T23:47:44.024803,855,1176,13.5,75.0,128.0,80.7,3.553776888444247
2026-04-08T23:47:44.024803,884,1559,19.3,72.5,157.4,65.4,4.5502751375688035
2026-04-08T23:47:44.024803,897,1603,22.0,63.6,161.3,60.7,5.54677338669336
2026-04-08T23:47:44.024803,2992,3773,23.5,56.0,422.6,63.6,6.543271635817916
2026-04-08T23:47:44.024803,1129,1797,22.2,64.8,186.8,72.1,7.539769884942473
2026-04-08T23:47:44.024803,1265,1842,26.4,54.7,196.8,97.9,8.53626813406703
2026-04-08T23:47:44.024803,1202,1634,25.1,46.0,178.5,123.8,9.532766383191586
2026-04-08T23:47:44.024803,1361,1878,31.5,37.0,204.1,114.9,10.529264632316142
2026-04-08T23:47:44.024803,1308,1813,28.3,34.9,196.8,138.5,11.525762881440755
2026-04-08T23:47:44.024803,1095,1534,31.8,43.0,166.0,129.5,12.522261130565312
2026-04-08T23:47:44.024803,1119,1421,30.8,35.8,158.8,159.1,13.518759379689868
2026-04-08T23:47:44.024803,1003,1092,27.0,32.4,129.0,177.9,14.515257628814425
2026-04-08T23:47:44.024803,960,1181,25.2,39.1,133.5,185.0,15.511755877938981
2026-04-08T23:47:44.024803,1799,1618,25.6,35.1,206.5,179.5,16.508254127063537
2026-04-08T23:47:44.024803,701,826,21.8,50.3,94.8,184.2,17.504752376188094
2026-04-08T23:47:44.024803,641,858,21.1,54.1,94.2,186.9,18.50125062531265
2026-04-08T23:47:44.024803,342,605,18.2,50.0,61.1,178.8,19.497748874437207
2026-04-08T23:47:44.024803,336,673,14.5,54.4,65.7,154.1,20.49424712356182
2026-04-08T23:47:44.024803,240,482,12.3,49.5,47.1,128.7,21.490745372686376
2026-04-08T23:47:44.024803,381,642,15.0,59.7,65.7,126.2,22.487243621810933
2026-04-08T23:47:44.024803,487,701,13.2,64.1,75.2,125.2,23.48374187093549
2026-04-08T23:47:44.024803,601,859,13.2,74.1,92.3,79.9,0.4802401200600457
2026-04-08T23:47:44.024803,560,922,15.6,73.2,95.0,90.2,1.476738369184602
2026-04-08T23:47:44.024803,774,1101,17.4,68.1,118.5,73.7,2.4732366183091585
2026-04-08T23:47:44.024803,634,1372,16.7,72.1,131.5,79.0,3.469734867433715
2026-04-08T23:47:44.024803,712,1372,18.4,73.5,135.3,63.3,4.466233116558271
2026-04-08T23:47:44.024803,945,1367,21.6,70.0,146.4,72.4,5.462731365682828
2026-04-08T23:47:44.024803,1070,1882,20.9,53.4,190.2,73.7,6.459229614807441
2026-04-08T23:47:44.024803,1111,1917,25.3,57.2,194.8,61.0,7.4557278639319975
2026-04-08T23:47:44.024803,1002,1638,27.6,45.7,169.0,243.7,8.452226113056554
2026-04-08T23:47:44.024803,1188,1878,29.3,52.1,195.7,110.3,9.44872436218111
2026-04-08T23:47:44.024803,1092,1697,26.4,47.0,177.7,129.7,10.445222611305667
2026-04-08T23:47:44.024803,1225,1713,28.8,34.8,185.4,173.2,11.441720860430223
2026-04-08T23:47:44.024803,1150,1608,28.6,32.8,174.0,133.0,12.43821910955478
2026-04-08T23:47:44.024803,2817,3036,29.6,32.9,360.0,181.8,13.434717358679336
2026-04-08T23:47:44.024803,918,1194,29.2,23.9,132.4,179.7,14.431215607803892
2026-04-08T23:47:44.024803,774,1050,29.2,38.1,114.8,184.8,15.427713856928449
2026-04-08T23:47:44.024803,750,871,24.5,37.5,100.5,190.6,16.424212106053062
2026-04-08T23:47:44.024803,731,744,22.5,47.3,90.3,184.1,17.42071035517762
2026-04-08T23:47:44.024803,484,723,22.9,41.5,76.7,180.1,18.417208604302175
2026-04-08T23:47:44.024803,528,565,19.6,48.8,67.2,184.6,19.41370685342673
2026-04-08T23:47:44.024803,391,688,19.2,49.6,69.6,152.4,20.410205102551288
2026-04-08T23:47:44.024803,341,781,16.2,57.2,74.0,157.5,21.406703351675844
2026-04-08T23:47:44.024803,393,570,13.0,60.9,61.0,125.9,22.4032016008004
2026-04-08T23:47:44.024803,343,743,12.1,75.5,71.2,111.5,23.399699849924957
2026-04-08T23:47:44.024803,431,881,11.7,69.8,85.7,101.2,0.39619809904951353
2026-04-08T23:47:44.024803,1258,1794,15.5,75.4,193.0,108.0,1.3926963481741268
2026-04-08T23:47:44.024803,793,1113,17.3,73.0,120.3,71.0,2.389194597298683
2026-04-08T23:47:44.024803,738,1349,19.7,67.4,135.0,72.7,3.3856928464232396
2026-04-08T23:47:44.024803,783,1470,20.0,70.4,146.0,59.0,4.382191095547796
2026-04-08T23:47:44.024803,958,1401,22.4,70.7,149.5,77.3,5.3786893446723525
2026-04-08T23:47:44.024803,1024,1768,21.9,57.2,179.5,74.4,6.375187593796909
2026-04-08T23:47:44.024803,1091,1852,23.1,62.3,189.0,94.2,7.371685842921465
2026-04-08T23:47:44.024803,1213,1700,27.9,48.8,183.8,89.3,8.368184092046022
2026-04-08T23:47:44.024803,1255,1801,28.8,45.6,193.3,109.2,9.364682341170578
2026-04-08T23:47:44.024803,1155,1844,29.4,46.1,191.6,117.5,10.361180590295135
2026-04-08T23:47:44.024803,1128,1664,30.5,36.3,177.1,147.0,11.357678839419748
2026-04-08T23:47:44.024803,1104,1711,30.5,37.0,179.4,258.7,12.354177088544304
2026-04-08T23:47:44.024803,871,1734,31.4,33.7,169.7,167.5,13.35067533766886
2026-04-08T23:47:44.024803,846,1207,30.5,35.7,129.8,175.4,14.347173586793417
2026-04-08T23:47:44.024803,977,980,27.9,24.3,119.6,181.7,15.343671835917974
2026-04-08T23:47:44.024803,896,1030,26.6,29.5,119.2,194.9,16.34017008504253
2026-04-08T23:47:44.024803,642,942,24.2,45.2,100.4,185.8,17.336668334167086
2026-04-08T23:47:44.024803,616,712,20.6,51.7,82.3,182.3,18.333166583291643
2026-04-08T23:47:44.024803,518,830,20.4,47.0,86.2,180.9,19.3296648324162
2026-04-08T23:47:44.024803,684,448,15.3,55.5,66.3,186.1,20.326163081540756
2026-04-08T23:47:44.024803,495,685,17.5,63.3,74.4,160.4,21.32266133066537
2026-04-08T23:47:44.024803,391,562,13.0,69.9,60.3,141.7,22.319159579789925
2026-04-08T23:47:44.024803,873,1425,14.6,60.1,147.1,123.2,23.315657828914482
2026-04-08T23:47:44.024803,342,1050,12.8,68.6,93.7,90.5,0.3121560780390382
2026-04-08T23:47:44.024803,557,850,15.3,73.0,89.6,89.4,1.3086543271635946
2026-04-08T23:47:44.024803,567,1025,15.4,78.5,102.9,87.2,2.305152576288151
2026-04-08T23:47:44.024803,613,1350,14.4,86.3,128.9,80.3,3.3016508254127075
2026-04-08T23:47:44.024803,779,1353,19.2,70.3,137.2,55.4,4.298149074537264
2026-04-08T23:47:44.024803,846,1533,19.7,61.0,153.7,65.1,5.29464732366182
2026-04-08T23:47:44.024803,1160,1658,23.9,65.7,178.2,54.7,6.291145572786434
2026-04-08T23:47:44.024803,1173,1510,24.6,65.3,168.0,70.4,7.28764382191099
2026-04-08T23:47:44.024803,2369,3368,27.1,54.1,362.5,91.1,8.284142071035546
2026-04-08T23:47:44.024803,1311,1715,26.6,43.9,189.7,100.6,9.280640320160103
2026-04-08T23:47:44.024803,1205,1707,28.3,48.6,184.0,125.2,10.27713856928466
2026-04-08T23:47:44.024803,1109,1870,29.2,43.2,191.2,131.4,11.273636818409216
2026-04-08T23:47:44.024803,1253,1442,31.3,31.9,166.9,159.4,12.270135067533772
2026-04-08T23:47:44.024803,1105,1560,32.1,37.3,168.3,149.5,13.266633316658329
2026-04-08T23:47:44.024803,892,1281,27.4,40.0,137.5,170.6,14.263131565782885
2026-04-08T23:47:44.024803,861,1125,28.9,42.0,124.6,155.4,15.259629814907441
2026-04-08T23:47:44.024803,703,1101,22.3,38.1,115.0,187.3,16.256128064032055
2026-04-08T23:47:44.024803,560,907,21.8,40.0,93.8,337.5,17.25262631315661
2026-04-08T23:47:44.024803,651,817,20.0,52.3,91.7,195.7,18.249124562281168
2026-04-08T23:47:44.024803,652,778,17.4,45.0,88.9,186.5,19.245622811405724
2026-04-08T23:47:44.024803,329,572,15.2,58.5,58.0,166.4,20.24212106053028
2026-04-08T23:47:44.024803,452,527,16.6,54.5,60.8,172.3,21.238619309654837
2026-04-08T23:47:44.024803,348,500,14.5,71.4,53.7,129.0,22.235117558779393
2026-04-08T23:47:44.024803,381,600,14.7,68.7,62.6,141.0,23.23161580790395
2026-04-08T23:47:44.024803,418,1155,15.0,79.2,105.1,114.8,0.22811405702850607
2026-04-08T23:47:44.024803,465,1080,14.8,77.0,101.9,90.4,1.2246123061530625
2026-04-08T23:47:44.024803,624,916,16.3,68.9,97.6,90.9,2.2211105552776758
2026-04-08T23:47:44.024803,652,1075,16.6,81.1,110.6,61.9,3.217608804402232
2026-04-08T23:47:44.024803,844,1445,16.6,79.5,147.1,60.2,4.214107053526789
2026-04-08T23:47:44.024803,920,1593,21.9,72.8,161.7,64.0,5.210605302651345
2026-04-08T23:47:44.024803,999,1712,21.5,60.2,174.3,63.8,6.2071035517759015
2026-04-08T23:47:44.024803,1024,1704,23.1,57.6,174.9,168.0,7.203601800900458
2026-04-08T23:47:44.024803,1110,1771,26.1,54.7,184.0,96.7,8.200100050025071
2026-04-08T23:47:44.024803,1251,1838,26.6,45.3,195.8,103.4,9.196598299149628
2026-04-08T23:47:44.024803,1239,1781,28.5,52.6,191.0,116.1,10.193096548274184
2026-04-08T23:47:44.024803,1102,1437,30.3,40.9,159.2,134.1,11.18959479739874
2026-04-08T23:47:44.024803,1144,1575,30.5,23.7,171.3,131.9,12.186093046523297
2026-04-08T23:47:44.024803,1129,1372,28.3,37.2,155.7,159.5,13.182591295647853
2026-04-08T23:47:44.024803,849,1348,28.0,33.3,140.3,158.6,14.17908954477241
2026-04-08T23:47:44.024803,929,1530,29.0,35.6,157.5,180.6,15.175587793896966
2026-04-08T23:47:44.024803,728,1062,26.4,36.3,113.5,180.2,16.172086043021523
2026-04-08T23:47:44.024803,1521,1695,26.8,45.5,198.5,204.8,17.16858429214608
2026-04-08T23:47:44.024803,524,868,23.4,51.4,89.2,192.8,18.165082541270635
2026-04-08T23:47:44.024803,361,726,21.3,52.1,70.8,172.7,19.161580790395192
2026-04-08T23:47:44.024803,315,664,15.6,54.1,64.1,177.6,20.158079039519748
2026-04-08T23:47:44.024803,413,673,17.3,60.7,69.5,137.6,21.154577288644305
2026-04-08T23:47:44.024803,421,873,14.8,65.8,84.6,137.6,22.15107553776886
2026-04-08T23:47:44.024803,345,556,13.4,65.7,57.7,127.3,23.147573786893417
2026-04-08T23:47:44.024803,512,848,14.3,75.6,87.2,111.9,0.14407203601797391
2026-04-08T23:47:44.024803,394,808,15.8,76.8,78.5,104.7,1.1405702851425303
2026-04-08T23:47:44.024803,607,1132,16.0,82.7,112.6,82.2,2.1370685342672004
2026-04-08T23:47:44.024803,613,1110,15.2,80.4,111.3,72.8,3.133566783391757
2026-04-08T23:47:44.024803,761,1324,19.4,68.5,134.2,50.6,4.130065032516313
2026-04-08T23:47:44.024803,1846,2472,19.2,72.8,271.3,51.1,5.12656328164087
2026-04-08T23:47:44.024803,942,1754,22.6,59.7,174.6,72.0,6.123061530765426
2026-04-08T23:47:44.024803,1060,1838,23.9,63.0,186.5,78.7,7.119559779889983
2026-04-08T23:47:44.024803,1232,1634,25.9,51.8,180.0,74.4,8.116058029014539
2026-04-08T23:47:44.024803,1143,1806,29.0,44.1,188.2,120.1,9.112556278139095
2026-04-08T23:47:44.024803,1266,1689,27.5,45.9,185.7,128.5,10.109054527263652
2026-04-08T23:47:44.024803,1092,1560,32.7,27.1,167.7,128.0,11.105552776388208
2026-04-08T23:47:44.024803,1183,1586,27.3,28.7,174.0,146.4,12.102051025512765
2026-04-08T23:47:44.024803,1190,1449,28.8,34.7,164.3,157.0,13.098549274637321
2026-04-08T23:47:44.024803,793,1632,29.4,35.4,158.3,161.7,14.095047523761878
2026-04-08T23:47:44.024803,830,1237,28.4,34.0,131.2,182.8,15.091545772886434
2026-04-08T23:47:44.024803,836,866,25.7,30.0,104.3,197.9,16.08804402201099
2026-04-08T23:47:44.024803,671,820,23.8,37.1,92.9,181.5,17.084542271135547
2026-04-08T23:47:44.024803,622,889,22.4,47.3,95.6,187.6,18.081040520260103
2026-04-08T23:47:44.024803,463,925,19.4,53.1,90.4,180.8,19.07753876938466
2026-04-08T23:47:44.024803,456,427,20.0,55.3,53.6,158.0,20.074037018509216
2026-04-08T23:47:44.024803,399,374,17.5,66.3,46.9,151.8,21.070535267633886
2026-04-08T23:47:44.024803,493,847,16.3,67.3,86.2,136.9,22.067033516758443
2026-04-08T23:47:44.024803,435,732,12.8,65.6,74.9,138.1,23.063531765883
2026-04-08T23:47:44.024803,483,678,13.9,71.1,73.3,115.5,0.06003001500755545
2026-04-08T23:47:44.024803,895,1510,13.9,67.4,154.4,82.8,1.0565282641321119
2026-04-08T23:47:44.024803,565,736,13.6,74.5,81.6,88.2,2.0530265132566683
2026-04-08T23:47:44.024803,666,1208,17.0,79.8,121.1,60.0,3.0495247623812247
2026-04-08T23:47:44.024803,836,1401,17.3,75.6,143.5,170.2,4.046023011505781
2026-04-08T23:47:44.024803,874,1616,21.0,76.0,161.1,57.8,5.042521260630338
2026-04-08T23:47:44.024803,1026,1506,20.5,63.3,160.5,71.1,6.039019509754894
2026-04-08T23:47:44.024803,1251,1732,26.7,66.7,188.1,86.1,7.03551775887945
2026-04-08T23:47:44.024803,1217,1669,24.7,53.9,181.8,81.0,8.032016008004007
2026-04-08T23:47:44.024803,1161,1830,28.0,57.0,190.8,82.6,9.028514257128563
2026-04-08T23:47:44.024803,1296,1671,30.1,44.8,185.7,114.6,10.02501250625312
2026-04-08T23:47:44.024803,1153,1668,28.9,44.3,178.6,139.2,11.021510755377676
2026-04-08T23:47:44.024803,982,1502,31.3,45.0,158.1,129.5,12.018009004502233
2026-04-08T23:47:44.024803,1001,1576,27.9,34.7,164.4,133.6,13.014507253626789
2026-04-08T23:47:44.024803,849,1456,31.1,36.1,148.2,167.8,14.011005502751345
2026-04-08T23:47:44.024803,874,1170,27.7,42.1,128.5,189.1,15.007503751875902
2026-04-08T23:47:44.024803,801,1048,25.1,37.0,116.0,200.9,16.004002001000572
2026-04-08T23:47:44.024803,830,726,23.6,34.3,93.8,183.7,17.00050025012513
2026-04-08T23:47:44.024803,626,740,23.2,55.7,84.8,183.6,17.996998499249685
2026-04-08T23:47:44.024803,500,674,19.1,47.4,73.9,199.1,18.99349674837424
2026-04-08T23:47:44.024803,520,935,16.9,55.7,93.9,160.6,19.989994997498798
2026-04-08T23:47:44.024803,237,466,16.0,65.9,45.8,155.3,20.986493246623354
2026-04-08T23:47:44.024803,418,795,13.3,61.9,78.7,143.5,21.98299149574791
2026-04-08T23:47:44.024803,474,798,17.0,64.0,81.7,129.8,22.979489744872467
2026-04-08T23:47:44.024803,334,806,13.2,73.5,75.4,107.1,23.975987993997023
2026-04-08T23:47:44.024803,606,1107,15.5,65.3,110.7,90.5,0.9724862431215797
2026-04-08T23:47:44.024803,624,1084,15.4,73.6,110.0,58.5,1.9689844922461361
2026-04-08T23:47:44.024803,659,1241,14.8,75.6,123.2,59.4,2.9654827413706926
2026-04-08T23:47:44.024803,846,1343,17.9,71.1,139.7,71.3,3.961980990495249
2026-04-08T23:47:44.024803,1080,1641,21.0,61.6,173.0,57.9,4.958479239619805
2026-04-08T23:47:44.024803,1010,1750,21.6,73.2,177.6,65.1,5.954977488744362
2026-04-08T23:47:44.024803,1099,1640,25.8,60.9,173.9,83.1,6.951475737868918
2026-04-08T23:47:44.024803,1106,1619,27.4,62.4,172.7,75.4,7.947973986993475
2026-04-08T23:47:44.024803,1116,1775,29.0,48.8,184.6,92.1,8.944472236118031
2026-04-08T23:47:44.024803,1266,1685,28.2,40.9,185.4,104.0,9.940970485242588
2026-04-08T23:47:44.024803,1119,1716,28.1,42.4,180.5,130.2,10.937468734367144
2026-04-08T23:47:44.024803,1155,1780,29.1,36.8,186.8,156.1,11.933966983491814
2026-04-08T23:47:44.024803,1049,1454,30.1,29.9,157.8,158.8,12.93046523261637
2026-04-08T23:47:44.024803,1044,1361,29.8,42.4,150.8,171.1,13.926963481740927
2026-04-08T23:47:44.024803,937,1218,24.5,32.5,135.1,183.7,14.923461730865483
2026-04-08T23:47:44.024803,891,1158,26.1,28.3,128.4,193.6,15.91995997999004
2026-04-08T23:47:44.024803,664,641,24.5,47.2,79.5,175.4,16.916458229114596
2026-04-08T23:47:44.024803,586,712,21.8,42.1,80.9,200.5,17.912956478239153
2026-04-08T23:47:44.024803,445,712,22.1,46.3,74.0,172.2,18.90945472736371
2026-04-08T23:47:44.024803,423,768,18.8,45.7,77.0,180.8,19.905952976488265
2026-04-08T23:47:44.024803,842,1336,18.5,68.4,139.1,174.1,20.902451225612822
2026-04-08T23:47:44.024803,460,391,14.9,58.1,51.2,128.5,21.89894947473738
2026-04-08T23:47:44.024803,337,746,15.7,69.0,71.2,122.1,22.895447723861935
2026-04-08T23:47:44.024803,1229,1120,16.5,76.6,142.2,109.9,23.89194597298649
2026-04-08T23:47:44.024803,617,742,16.2,76.3,84.5,89.5,0.8884442221110476
2026-04-08T23:47:44.024803,622,952,13.3,74.7,100.2,95.5,1.884942471235604
2026-04-08T23:47:44.024803,834,1159,15.8,66.0,125.7,62.3,2.8814407203601604
2026-04-08T23:47:44.024803,1221,2475,17.3,68.6,241.0,61.1,3.877938969484717
2026-04-08T23:47:44.024803,791,1218,20.4,70.5,127.9,70.3,4.874437218609273
2026-04-08T23:47:44.024803,845,1717,22.8,61.6,167.1,57.6,5.87093546773383
2026-04-08T23:47:44.024803,1192,1861,22.5,61.9,194.6,67.3,6.8674337168585
2026-04-08T23:47:44.024803,1191,1851,25.9,59.1,193.9,88.0,7.863931965983056
2026-04-08T23:47:44.024803,1177,1663,24.4,55.3,179.4,81.1,8.860430215107613
2026-04-08T23:47:44.024803,1222,1760,30.9,39.5,188.7,113.9,9.856928464232169
2026-04-08T23:47:44.024803,1778,3299,28.9,52.4,328.6,115.1,10.853426713356725
2026-04-08T23:47:44.024803,1349,1712,30.1,41.9,191.4,128.0,11.849924962481282
2026-04-08T23:47:44.024803,1104,1600,29.3,35.9,171.2,156.4,12.846423211605838
2026-04-08T23:47:44.024803,1022,1290,30.8,40.5,144.5,181.5,13.842921460730395
